,plot_id,yield,blue-blue-444,blue-green,blue-green-531,blue-nir,blue-red,blue-red-650,blue-red-edge,blue-red-edge-705,blue-red-edge-740,blue-444-green,blue-444-green-531,blue-444-nir,blue-444-red,blue-444-red-650,blue-444-red-edge,blue-444-red-edge-705,blue-444-red-edge-740,green-green-531,green-nir,green-red,green-red-650,green-red-edge,green-red-edge-705,green-red-edge-740,green-531-nir,green-531-red,green-531-red-650,green-531-red-edge,green-531-red-edge-705,green-531-red-edge-740,nir-red,nir-red-650,nir-red-edge,nir-red-edge-705,nir-red-edge-740,red-red-650,red-red-edge,red-red-edge-705,red-red-edge-740,red-650-red-edge,red-650-red-edge-705,red-650-red-edge-740,red-edge-red-edge-705,red-edge-red-edge-740,red-edge-705-red-edge-740
42,60,846.7447473,0.008149026,-0.4972433,-0.5074236,-0.9419992,-0.22737522,-0.32633138,-0.84061486,-0.7229233,-0.9293962,-0.5035386,-0.5136629,-0.94315094,-0.23474438,-0.33318317,-0.8433339,-0.7270371,-0.93077683,-0.013155485,-0.84216434,0.30316126,0.20482367,-0.5948876,-0.35329327,-0.8098125,-0.83778244,0.3150863,0.21730593,-0.5858629,-0.341694,-0.8046926,0.9052376,0.886743,0.50195163,0.69667107,0.10518359,-0.10652221,-0.7536523,-0.5901049,-0.8854702,-0.70706236,-0.5184277,-0.8632511,0.30618528,-0.42025378,-0.64015603
43,59,949.9428841,0.0077553,-0.47424808,-0.4869509,-0.9421917,-0.21229756,-0.302073,-0.8343488,-0.70710725,-0.92880225,-0.4801992,-0.49290246,-0.9431378,-0.21941063,-0.30880624,-0.83684975,-0.7108672,-0.9299654,-0.016337771,-0.8498996,0.29049963,0.20127515,-0.59956837,-0.35135236,-0.81691235,-0.8450662,0.30533272,0.21684997,-0.58875793,-0.33685398,-0.8111484,0.9092995,0.8930241,0.5168879,0.7119308,0.11215725,-0.0958188,-0.75303453,-0.5804712,-0.8890692,-0.7105836,-0.5147197,-0.8692616,0.31486356,-0.43132967,-0.65404093
44,56,942.6476586,0.008073807,-0.48924536,-0.49948058,-0.94698113,-0.20641492,-0.29972467,-0.84192145,-0.7149645,-0.93437576,-0.49532387,-0.505393,-0.94777215,-0.21396977,-0.30673042,-0.8442093,-0.71871066,-0.93538547,-0.013208803,-0.85385394,0.31441563,0.22215052,-0.60103947,-0.34794676,-0.8210614,-0.8501619,0.3263463,0.23472823,-0.5924497,-0.33629462,-0.816635,0.91963995,0.9031176,0.52383727,0.7208235,0.11362219,-0.09968344,-0.76843107,-0.5964091,-0.9009849,-0.7247693,-0.52871925,-0.8808153,0.32031834,-0.4377386,-0.6632376
45,55,1012.490258,0.0066632275,-0.49673095,-0.5073148,-0.94313794,-0.2181132,-0.31521657,-0.83975255,-0.71741354,-0.93019366,-0.5019145,-0.5124178,-0.94408685,-0.22404425,-0.3208637,-0.84200615,-0.7207355,-0.93136495,-0.013872933,-0.843735,0.3107171,0.21503896,-0.5922785,-0.34346405,-0.81038296,-0.83947635,0.32315978,0.22817144,-0.5830605,-0.33114374,-0.8053689,0.9089789,0.89122564,0.5087115,0.70539737,0.108895555,-0.10413834,-0.75654495,-0.58895993,-0.8889098,-0.7110543,-0.51845545,-0.8674304,0.3126631,-0.42470843,-0.647901
46,54,1009.465888,0.0065483176,-0.4773789,-0.49082485,-0.9412972,-0.21125966,-0.29954454,-0.8343232,-0.7054316,-0.92839473,-0.48254314,-0.49567816,-0.9421529,-0.21740521,-0.3053961,-0.8364078,-0.70894974,-0.92942095,-0.017081933,-0.8459204,0.29511097,0.20744787,-0.5961085,-0.3451855,-0.81359774,-0.840822,0.310487,0.22363703,-0.5848003,-0.3298929,-0.8076233,0.90806067,0.89161146,0.51111364,0.7081659,0.10873527,-0.09426583,-0.75353444,-0.5795493,-0.88870156,-0.7114422,-0.5145885,-0.86884296,0.31612703,-0.4280396,-0.65217835
47,53,820.0546314,0.0064101797,-0.48930728,-0.50099766,-0.94433933,-0.2108767,-0.30406016,-0.83833814,-0.7116324,-0.93083435,-0.49397776,-0.5056915,-0.9452713,-0.21653597,-0.30936924,-0.84043896,-0.71496034,-0.9319918,-0.015138643,-0.8510518,0.3091314,0.21768743,-0.59605324,-0.3419973,-0.8167113,-0.8466087,0.32282603,0.23202735,-0.5860065,-0.32865718,-0.81137514,0.9115804,0.8956071,0.5249571,0.7191057,0.11673926,-0.099443056,-0.7579828,-0.58663934,-0.89107347,-0.7149724,-0.51931596,-0.8714341,0.31931886,-0.43647593,-0.6597942
48,52,879.8181855,-0.0022491717,-0.47231102,-0.48602393,-0.9441642,-0.20239983,-0.29799798,-0.8325514,-0.69789326,-0.9299976,-0.4701912,-0.48392782,-0.9438008,-0.20014048,-0.29553622,-0.8317998,-0.6965306,-0.9296262,-0.017543074,-0.8523775,0.29831612,0.20300922,-0.59492624,-0.33702546,-0.8169867,-0.84729004,0.3142446,0.21997887,-0.58322024,-0.3215196,-0.8108838,0.9162647,0.89871186,0.52590036,0.72342604,0.119848296,-0.10177443,-0.7573167,-0.5768109,-0.89554,-0.7109552,-0.5054591,-0.8738285,0.32266757,-0.43499485,-0.6627131
49,77,1035.27909,0.008286824,-0.46881965,-0.48943776,-0.93386966,-0.24904011,-0.31794497,-0.827585,-0.71307856,-0.9203395,-0.4752215,-0.49566412,-0.93519586,-0.25631177,-0.32514843,-0.83040094,-0.71718764,-0.9218702,-0.02635987,-0.8367747,0.2483376,0.17812009,-0.5944682,-0.36874858,-0.8052379,-0.82805914,0.27266687,0.20334722,-0.5766207,-0.34562618,-0.79512155,0.88710105,0.874488,0.49127,0.67888844,0.10019882,-0.074653715,-0.7238265,-0.5610159,-0.8652433,-0.6906132,-0.5103622,-0.85001105,0.28997707,-0.4127527,-0.62291986
50,75,979.9875791,0.009189254,-0.46001047,-0.48186463,-0.9311338,-0.25175893,-0.31594104,-0.82317066,-0.70726,-0.9180475,-0.46735406,-0.48888016,-0.9326086,-0.25995126,-0.32389483,-0.826328,-0.71193224,-0.91975904,-0.027438542,-0.83472925,0.23500079,0.17001015,-0.5934847,-0.36810493,-0.8049959,-0.82565063,0.26044622,0.19627953,-0.57503694,-0.34406158,-0.794506,0.8811441,0.8690125,0.48833513,0.6759464,0.09442571,-0.06920332,-0.7148942,-0.55025303,-0.85991156,-0.6839371,-0.5030312,-0.8455706,0.28938657,-0.41440725,-0.6232507
51,74,785.0458591,0.01748143,-0.45953098,-0.4790342,-0.9333322,-0.25477773,-0.32124817,-0.8260276,-0.709462,-0.92036206,-0.47308317,-0.49257404,-0.93570805,-0.27073717,-0.33644232,-0.83163184,-0.71807903,-0.92317146,-0.025344484,-0.83655846,0.23109321,0.16270618,-0.59694606,-0.37293804,-0.80625856,-0.828478,0.25476557,0.186971,-0.57993215,-0.35081175,-0.79685795,0.8863249,0.87218744,0.4869199,0.6757479,0.09737613,-0.07212455,-0.7199404,-0.5529932,-0.8652255,-0.68604547,-0.50266665,-0.8485591,0.28893214,-0.41060802,-0.6214379
52,73,892.2502468,0.009823012,-0.46527573,-0.48369908,-0.93475604,-0.24384364,-0.31522006,-0.82716435,-0.70939016,-0.921367,-0.47318977,-0.49146742,-0.93615377,-0.25278884,-0.32370466,-0.83053666,-0.71447015,-0.92304474,-0.023327142,-0.8383269,0.24965654,0.1773625,-0.5952824,-0.3662281,-0.80700755,-0.83066154,0.27123418,0.19964613,-0.5794151,-0.34574425,-0.79809713,0.89083755,0.8764166,0.49264732,0.6823345,0.100247376,-0.07698753,-0.7268526,-0.5607809,-0.869348,-0.6917208,-0.5078675,-0.85227555,0.29343513,-0.4143633,-0.62689114
53,70,900.1512209,0.008769304,-0.4609963,-0.4795905,-0.93664116,-0.23681508,-0.3066452,-0.8280662,-0.705988,-0.92321527,-0.4676967,-0.486069,-0.9378715,-0.24472596,-0.3138584,-0.83088917,-0.7103474,-0.92469776,-0.023411907,-0.8435296,0.2507076,0.18040943,-0.5999431,-0.36506838,-0.8122518,-0.83607876,0.27227005,0.20273298,-0.58416736,-0.3443742,-0.8035526,0.89455366,0.8813609,0.5011418,0.69268405,0.10338752,-0.07488829,-0.7308988,-0.56076074,-0.8731594,-0.6972089,-0.5092632,-0.8573602,0.30127522,-0.42116588,-0.63694024
54,69,858.42673,0.013186288,-0.45444936,-0.47379637,-0.9346182,-0.24000594,-0.3064883,-0.826262,-0.7018653,-0.92137426,-0.46429995,-0.48353794,-0.9360361,-0.25220814,-0.31760973,-0.83007747,-0.7078379,-0.9231201,-0.024516055,-0.84025484,0.23960865,0.17224504,-0.60049105,-0.36509243,-0.8097456,-0.83251494,0.2623511,0.19592005,-0.58418494,-0.34356877,-0.8007035,0.89113384,0.8783091,0.49142054,0.6869629,0.099327214,-0.07126241,-0.72712195,-0.5525158,-0.8700764,-0.69459957,-0.5033865,-0.85482764,0.30189183,-0.413765,-0.63271827
55,67,792.4941618,0.013036574,-0.46135783,-0.48021957,-0.9392234,-0.23286204,-0.30360386,-0.83152384,-0.7093526,-0.92651075,-0.47136664,-0.49015683,-0.9407263,-0.24493833,-0.31511974,-0.835375,-0.71565384,-0.9283481,-0.023816194,-0.8466946,0.25554088,0.18381251,-0.6037479,-0.37006268,-0.8162318,-0.8394042,0.27759737,0.20672756,-0.5881405,-0.34918758,-0.80771494,0.9018996,0.887961,0.50264204,0.6952383,0.10227502,-0.07601282,-0.7400522,-0.56980926,-0.8820098,-0.7053468,-0.51730406,-0.86537135,0.30132052,-0.42347896,-0.64022845
56,66,920.0140905,0.0057755723,-0.46186194,-0.48309538,-0.93789953,-0.23479328,-0.30343622,-0.8292246,-0.7073582,-0.92432123,-0.46614656,-0.4877129,-0.9387598,-0.23986952,-0.30820772,-0.8310918,-0.7104022,-0.9253908,-0.027305873,-0.84549433,0.25395563,0.18491243,-0.6010265,-0.36654082,-0.8137713,-0.83722657,0.27925104,0.21096534,-0.5828665,-0.3429551,-0.804073,0.8977803,0.8847345,0.5047363,0.695197,0.10552431,-0.07363695,-0.7344277,-0.564918,-0.8762573,-0.70122457,-0.51445496,-0.8606073,0.30063713,-0.42336455,-0.6384964
57,65,848.6800814,0.0031082283,-0.46604267,-0.48625726,-0.93644243,-0.24162589,-0.31944215,-0.8310267,-0.7109902,-0.92438686,-0.46827912,-0.4884961,-0.93681276,-0.24425142,-0.32180083,-0.8319931,-0.7122911,-0.924827,-0.025132753,-0.8382308,0.25272602,0.17292784,-0.5987761,-0.3666943,-0.80840343,-0.8299154,0.2763473,0.19740744,-0.58176315,-0.34475496,-0.7995721,0.89588195,0.8792422,0.48686153,0.6813673,0.09546541,-0.084270164,-0.7356129,-0.56579596,-0.87655777,-0.69581246,-0.506743,-0.857094,0.2974133,-0.41191772,-0.62899375
